Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,NIN,latitude,longitude,facility_type_standardized
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Kanchapada,1375743786,21.08808,86.64579,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Erein,2221563261,21.08832,86.53357,hsc
Odisha,Dhenkanal,Kankadahad,Kankada Had,Kankadahada,health sub centre,Kantapal,1836557882,21.08846,85.52571,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Balipokhari,2255114247,21.08866,86.37457,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Patrapada,8262787560,21.08891,84.76662,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Sapoinali,1487248260,21.09158,84.81044,hsc
Odisha,Dhenkanal,Parajang,Kankada Had,Kankadahada,health sub centre,Jhili,6467817182,21.09174,85.39402,hsc
Odisha,Sonepur,Binika,Binika,Binika,health sub centre,Dovla,7333433345,21.09261,83.79418,hsc
Odisha,Sonepur,Ulunda,Ullunda,Ullunda,health sub centre,Sindhol,7711551411,21.09346,83.8599,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Kamaragan,1262172263,21.09363,86.70372,hsc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,health sub centre,Badhindol,1415118718,21.09386,84.266,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Kadabaruan,5854647665,21.0939,86.55244,hsc
Odisha,Anugul,N.T.P.C.,Kaniha,Kaniha,health sub centre,Gadasila,5663547783,21.09602,85.09473,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Girigaon,2487462455,21.09613,86.20468,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Kantianali,4116521578,21.09669,86.7999,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Padhanpada,3757788124,21.09696,86.33022,hsc
Odisha,Anugul,Kaniha,Kaniha,Kaniha,health sub centre,Kaniha,1318783741,21.09718,85.04832,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Saharatikra,1462325158,21.09885,83.84584,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Agalpur,4826576466,21.10048,83.53498,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Ganijang,7113242155,21.10159,86.40706,hsc
Odisha,Sonepur,Dunguripali,Dunguripali,Dunguripalli,health sub centre,Rampur,3322156252,21.10211,83.68757,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Purusottampur,6184647664,21.10277,86.62508,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Binayakpur,7313863388,21.103,86.71328,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Kaligaon,4334527688,21.10396,86.28842,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Bandhumunda,1715363121,21.1041,83.50697,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Dava,7812766777,21.10464,82.70168,hsc
Odisha,Bargarh,Paikamal,Paikmal,Paikamal,health sub centre,Chardapali,1253211682,21.10488,83.02517,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Nuagaon,6728856631,21.10501,84.7303,hsc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,health sub centre,Atta,7756164849,21.10553,86.19023,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Bagedia,1681561161,21.10584,84.81835,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Gondturum,8772371467,21.10601,83.84085,hsc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,health sub centre,Badmal,1846277646,21.10754,84.07395,hsc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,health sub centre,Charmal,6757875577,21.10758,84.23281,hsc
Odisha,Dhenkanal,Parajang,Kankada Had,Kankadahada,health sub centre,Biribolei,2885845657,21.10884,85.31003,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Chhayalsingh,7518881375,21.10894,86.38196,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Dandisahi,8846625666,21.11086,86.49201,hsc
Odisha,Sonepur,Dunguripali,Dunguripali,Dunguripalli,health sub centre,Mayabarh,3113216240,21.11112,83.65679,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Kiapada,2344478132,21.11161,86.70064,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Gopalpur,2431152418,21.11344,86.39206,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Daitari B,5135585213,21.11404,85.83293,hsc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,health sub centre,Nuapada,2718874718,21.11497,84.26928,hsc
Odisha,Kendujhar,Nayakote,Bansapal,Bansapal,health sub centre,Raigoda,2615116858,21.1161,86.23063,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Tilo,4484518537,21.11694,86.34217,hsc
Odisha,Jajapur,Tomka,Danagadi,Dangadi,health sub centre,Goberdhanpur,8443676526,21.11799,86.00924,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Ranital,7874554236,21.11875,86.55593,hsc
Odisha,Bargarh,Melchhamunda,Gaisilet,Gaisilet,health sub centre,Kamalpadar,7556437445,21.11964,83.32356,hsc
Odisha,Dhenkanal,Kankadahad,Kankada Had,Kankadahada,health sub centre,Kerjoli,3887522641,21.12029,85.54939,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Baliparbata,8267438136,21.12069,85.84807,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Brhamanipal,2778554762,21.121,85.9248,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Bonth,8357273765,21.12117,86.31808,hsc
Odisha,Jajapur,Tomka,Danagadi,Dangadi,health sub centre,Kiajher,8884312359,21.12149,85.93827,hsc
Odisha,Jajapur,Tomka,Danagadi,Dangadi,health sub centre,Nachhipur,6861882246,21.12157,86.04122,hsc
Odisha,Sonepur,Dunguripali,Dunguripali,Dunguripalli,health sub centre,Lingmarni,2765152554,21.12175,83.61292,hsc
Odisha,Dhenkanal,Parajang,Kankada Had,Kankadahada,health sub centre,Ghagara Munda,4836542854,21.12182,85.26809,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Arandua,6348471274,21.12347,86.77104,hsc
Odisha,Sonepur,Binika,Binika,Binika,health sub centre,Bagdia,3448714653,21.12352,83.73337,hsc
Odisha,Jajapur,Tomka,Danagadi,Dangadi,health sub centre,Oswasthapal,4626428678,21.12374,85.99624,hsc
Odisha,Sonepur,Binika,Binika,Binika,health sub centre,Bankigiridi,1442442875,21.12435,83.76841,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Ramakrushnapur,6287452384,21.12455,86.59096,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Bhatigaon,1856867765,21.12455,83.58711,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Kaupur,4327857456,21.12566,86.41655,hsc
Odisha,Bargarh,Melchhamunda,Sohella,Sohela,health sub centre,Salepali,3531523169,21.12585,83.25521,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Daitari A,7151741159,21.12646,85.8129,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Bhandarpuri,4634885224,21.12664,82.72169,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Orali,7568386234,21.12717,86.27988,hsc
Odisha,Anugul,Kaniha,Kaniha,Kaniha,health sub centre,Derenga,1553516814,21.12719,84.99924,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Jagdalpur,1844773265,21.12881,82.94216,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Sialkhandahata,1347876185,21.13007,83.80708,hsc
Odisha,Bargarh,Melchhamunda,Sohella,Sohela,health sub centre,Birjam,3215351333,21.13013,83.3011,hsc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,health sub centre,Batto,1835867761,21.13026,86.18616,hsc
Odisha,Bhadrak,Naikanidihi,Basudevpur,Basudevpur,health sub centre,Laxmidaspur,8811458671,21.13077,86.67009,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Ambroli,4243765684,21.13101,86.4728,hsc
Odisha,Bhadrak,Bhadrak Rural,Bonth,Bonta,health sub centre,Rampur,3744634175,21.13223,86.30128,hsc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,health sub centre,Machhlo,3362863387,21.13246,86.13222,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Chudamani,8188624145,21.13255,86.79345,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Kharmunda,3575888312,21.13301,83.49304,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Arda,8435367241,21.13338,83.42865,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Badipali,8842673165,21.13402,83.35789,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Bandhagaon,6117136165,21.13531,86.48852,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Tangiri,7237863639,21.13603,84.83872,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Maitapur,4176371880,21.13866,86.59347,hsc
Odisha,Anugul,Samal Barrage,Kaniha,Kaniha,health sub centre,Parabili,4275787267,21.13892,85.17758,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Bhoinsadhara,5876771436,21.13936,82.80287,hsc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,health sub centre,Madanpur,8221125266,21.1395,86.09327,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Kuruma,7762457823,21.1406,82.89376,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Basudevpur,3774228815,21.14082,86.73978,hsc
Odisha,Dhenkanal,Parajang,Kankada Had,Kankadahada,health sub centre,Gadapalasuni,3271848180,21.14089,85.39958,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Resham,1181775113,21.14146,83.68626,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Kampasala,7736775813,21.14354,84.94502,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Satalama,3656785775,21.14414,83.61922,hsc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,health sub centre,Rambhilla,3834643532,21.14414,86.5384,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Rampas,5542887541,21.14455,86.24048,hsc
Odisha,Anugul,Samal Barrage,Kaniha,Kaniha,health sub centre,Burukuna,6148133884,21.14476,85.21432,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Kanheibindha,1481385480,21.14529,86.65653,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Kadabarang,2173488665,21.14597,86.39696,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Areigudi,6517341118,21.14634,83.7064,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Basantia,3668475274,21.14668,86.27843,hsc
Odisha,Jajapur,Sukinda,Danagadi,Dangadi,health sub centre,Bangarakota,5866674574,21.14703,86.03749,hsc
Odisha,Jajapur,Tomka,Danagadi,Dangadi,health sub centre,Unchabali,4566454445,21.14751,86.06317,hsc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,health sub centre,Pattakumunda,7817686533,21.14801,84.82215,hsc
Odisha,Kendujhar,Anandapur,Ghasipura,Ghasipura,health sub centre,Khalpal,5364754381,21.14848,85.9661,hsc
Odisha,Bargarh,Melchhamunda,Sohella,Sohela,health sub centre,Baideshpali,1235475116,21.14869,83.32134,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Adhuan,8345826575,21.14988,86.78479,hsc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,health sub centre,Daridipal,7872278168,21.15049,86.00963,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Pahandi,6364377546,21.15119,83.41516,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Narashinghpur,3656638776,21.15166,86.71249,hsc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,health sub centre,Mochibahal,1211256779,21.15174,84.14898,hsc
Odisha,Bhadrak,Bant,Bonth,Bonta,health sub centre,Ramachandrapur,1837582863,21.15268,86.31168,hsc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,health sub centre,Laudidhara,2318212616,21.15413,82.84692,hsc
Odisha,Bargarh,Melchhamunda,Sohella,Sohela,health sub centre,Sanimal,3223555131,21.15464,83.25891,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Jasobantpur,4778247215,21.15676,86.20475,hsc
Odisha,Dhenkanal,Parajang,Kankada Had,Kankadahada,health sub centre,Pangatira,8138632743,21.15706,85.35889,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Charpali,7528448223,21.15825,83.47966,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Eram,8516374470,21.15825,86.78716,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Simulia,1152364525,21.15866,86.57582,hsc
Odisha,Kendujhar,Anandapur,Anandapur,Anandapur,health sub centre,Tolankpada,7862138349,21.15979,86.13659,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Rebenapalaspal,4418244184,21.15987,85.78926,hsc
Odisha,Sambalpur,Naktideul,Naktideul,Naktideul,health sub centre,Ghosaramal,1748278320,21.15991,84.5039,hsc
Odisha,Baleshwar,Similia,Khaira,Khaira,health sub centre,Rapeya,3688683519,21.16074,86.50626,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Khemesira,7467146762,21.16108,83.5975,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Tulandi,7683273754,21.16249,83.65168,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Budapali,3243248378,21.16275,83.51458,hsc
Odisha,Kendujhar,Anandapur,Ghasipura,Ghasipura,health sub centre,Kansa,6487285147,21.16276,85.95183,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Radhaballavpur,2344481649,21.16284,86.68813,hsc
Odisha,Baleshwar,Khaira,Khaira,Khaira,health sub centre,Mahatipur,7277626680,21.16335,86.4765,hsc
Odisha,Sambalpur,Naktideul,Naktideul,Naktideul,health sub centre,Daincha,4754436543,21.16348,84.42601,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Barpadar,3424823858,21.16403,83.74965,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Keshudurapal MC,2846347231,21.16436,86.01201,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Bari,6285868417,21.16437,86.62139,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Sudarsanapur,6133616125,21.16468,86.7485,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Adia,1844762342,21.16507,86.34592,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Ainlapali,1142662251,21.16556,83.68761,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Raisuan,7754871726,21.16574,85.49926,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Deogaon,6485666850,21.16616,86.05526,hsc
Odisha,Kendujhar,Ghasipura,Anandapur,Anandapur,health sub centre,Panchupalli,3383666348,21.16619,86.17412,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Kalasuni,1764874713,21.1664,86.54868,hsc
Odisha,Kendujhar,Sainkul,Anandapur,Anandapur,health sub centre,Belabahali,8225525214,21.16664,86.13,hsc
Odisha,Bhadrak,Bhadrak Rural,Bonth,Bonta,health sub centre,Govindapur,5651173311,21.16665,86.30351,hsc
Odisha,Deogarh,Kundheigola,Reamal,Reamal,health sub centre,Para,1811227618,21.16756,84.91548,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Hatadihi,8378462520,21.16853,86.24636,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Sunalarambha,5256233510,21.17069,83.78183,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Rusuda,5886421832,21.1711,83.85548,hsc
Odisha,Baleshwar,Similia,Khaira,Khaira,health sub centre,Antara,2118888185,21.17144,86.48334,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Tentulinanda,4836686131,21.17176,86.27814,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Anijo,7382838212,21.17408,86.42584,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Barangpali,8228476266,21.17559,83.61252,hsc
Odisha,Anugul,Kaniha,Kaniha,Kaniha,health sub centre,Nalam,2427434465,21.17796,85.11203,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Balabhadrapur,6125665619,21.1792,85.55745,hsc
Odisha,Anugul,Samal Barrage,Kaniha,Kaniha,health sub centre,Seepur,1136116348,21.17945,85.16802,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Tangiriapal,7726871341,21.17956,85.92472,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Tarimul,2121317362,21.17958,86.03746,hsc
Odisha,Deogarh,Kundheigola,Reamal,Reamal,health sub centre,Chadeimora,3583267681,21.1797,84.7777,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,M. Sirgida,3617552157,21.17996,83.38771,hsc
Odisha,Kendujhar,Ghasipura,Anandapur,Anandapur,health sub centre,Bailo,6871548423,21.18262,86.13064,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Ada,5858264376,21.18294,86.52885,hsc
Odisha,Baleshwar,Similia,Khaira,Khaira,health sub centre,Garsanga,8564265844,21.18413,86.47206,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Sunguda,3413171210,21.18481,86.64189,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Talpadar,1734243874,21.18502,83.36285,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Artunga,4476738150,21.18531,86.77104,hsc
Odisha,Baleshwar,Soro,Soro,Soro,health sub centre,Gud,8772613777,21.18643,86.7548,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Kumarpur,7656178477,21.18683,86.80105,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Jharbeda,5478723546,21.18738,85.42325,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Patkulunda,5234818747,21.18824,83.65854,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Balarampur,3444616860,21.18893,86.06568,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Cheenapadi,5475151550,21.18996,86.23073,hsc
Odisha,Bargarh,Melchhamunda,Sohella,Sohela,health sub centre,Ghess,4244672376,21.1912,83.28496,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Purusandha,8481754565,21.1926,86.37382,hsc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,health sub centre,Dadhibamanpur,7725874627,21.19294,86.20416,hsc
Odisha,Deogarh,Kundheigola,Reamal,Reamal,health sub centre,Budhapal,8524246389,21.19325,84.87593,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Laxminarayanpur,6858813451,21.19375,85.62157,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Bareigoda,8388628110,21.19393,85.78035,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Bijepur,3731383471,21.19472,83.46807,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Jaring,6154475880,21.1948,83.49647,hsc
Odisha,Anugul,Khamar,Palalahada,Pallahada,health sub centre,Injidi,6484281545,21.1958,85.29747,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Jamujhadi,1384378145,21.19644,86.64184,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Bheden,3234686735,21.19672,83.75235,hsc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,health sub centre,Gopinathpur,8644342712,21.1969,86.40769,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Remta,3772424374,21.19785,83.62245,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Padhuan,4371584733,21.19838,86.79527,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Benamunda,4745445272,21.19979,85.56918,hsc
Odisha,Baleshwar,Similia,Khaira,Khaira,health sub centre,Jalanga Gandibed,1717562126,21.2,86.4919,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Bandhpali,3258564487,21.20001,83.52639,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Baripal,8841177812,21.2009,85.98141,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Sinduria,3811271125,21.20171,85.5065,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Khirkona,1446388355,21.20191,86.70443,hsc
Odisha,Anugul,Khamar,Palalahada,Pallahada,health sub centre,Kantiapasi,8355578280,21.20368,85.17891,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Sahutikra,5724468367,21.20406,83.59951,hsc
Odisha,Sambalpur,Jujomura,Jujomura,Jujmura,health sub centre,Keshapali,5283426848,21.20473,84.02798,hsc
Odisha,Sambalpur,Jujomura,Jujomura,Jujmura,health sub centre,Lipinda,8785223580,21.20595,84.12087,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Bhandaridiha,7674137760,21.20724,86.01674,hsc
Odisha,Anugul,Rengali Damsite,Kaniha,Kaniha,health sub centre,Gandhamala,5144886248,21.20792,85.06841,hsc
Odisha,Sambalpur,Naktideul,Naktideul,Naktideul,health sub centre,Similipal,5141361146,21.20806,84.47434,hsc
Odisha,Deogarh,Kundheigola,Reamal,Reamal,health sub centre,Kundheigola,5882184459,21.20835,84.81607,hsc
Odisha,Baleshwar,Soro,Soro,Soro,health sub centre,Tentei,7334364630,21.20932,86.73543,hsc
Odisha,Anugul,Khamar,Palalahada,Pallahada,health sub centre,Kunjam,5127588845,21.20934,85.24725,hsc
Odisha,Kendujhar,Telkoi,Telkoi,Telkoi,health sub centre,Kaliahata,5828742279,21.20984,85.6068,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Kubedega,4456647579,21.21034,83.72769,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Chichinda,1638686822,21.21095,83.79169,hsc
Odisha,Bargarh,Bijepur,Bijepur,Bijepur,health sub centre,Manoharpali,2645348588,21.21161,83.49036,hsc
Odisha,Bargarh,Bheden,Bheden,Bheden,health sub centre,Manpur,5877821586,21.21235,83.86294,hsc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,health sub centre,Khaliamenta,8318587352,21.21389,86.05637,hsc
Odisha,Baleshwar,Similia,Simulia,Simulia,health sub centre,Sahigaon,8473458126,21.21467,86.57371,hsc
Odisha,Anugul,Rengali Damsite,Kaniha,Kaniha,health sub centre,Bajrakote,4343467231,21.21502,85.05153,hsc
Odisha,Bargarh,Barapali,Barpali,Barpali,health sub centre,Kumbhari,2817784537,21.21532,83.65291,hsc
Odisha,Kendujhar,Soso,Hatadihi,Hatadihi,health sub centre,Sundarpal,1212217739,21.21697,86.26781,hsc
Odisha,Sambalpur,Dhama,Maneswar,Maneswar,health sub centre,Deogaon,1573521232,21.21711,83.92013,hsc
Odisha,Bhadrak,Basudebpur,Basudevpur,Basudevpur,health sub centre,Betada,7872337410,21.21718,86.8035,hsc
Odisha,Kendujhar,Soso,Hatadihi,Hatadihi,health sub centre,Dhenka,8855626472,21.21721,86.29527,hsc
Odisha,Kendujhar,Nandipada,Anandapur,Anandapur,health sub centre,Tartara,7858584514,21.21825,86.19883,hsc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,health sub centre,Badapalaspal,1574878235,21.2184,85.78638,hsc
Odisha,Kendujhar,Anandapur,Anandapur,Anandapur,health sub centre,Fakirpur,6468772170,21.21882,86.1225,hsc
